"","Codice","Territorio","Variable","X1999","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2009","X2008","X2010"
"1010","'020","Valle D'Aosta","DELVIOL",NA,NA,NA,NA,NA,164.1432701,162.8545733,180.0715463,188.2045209,NA,NA,NA
"1011","'030","Lombardia","DELVIOL",NA,NA,NA,NA,NA,178.2950627,190.1814759,209.1306798,217.127018,NA,NA,NA
"1012","'070","Liguria","DELVIOL",NA,NA,NA,NA,NA,181.8421009,183.3600161,199.9992542,228.548342,NA,NA,NA
"1013","'040","Trentino Alto Adige","DELVIOL",NA,NA,NA,NA,NA,121.6265538,119.4035334,117.0807003,130.871092,NA,NA,NA
"1014","'021","Bolzano - Bozen","DELVIOL",NA,NA,NA,NA,NA,124.802098,127.537597,118.3111191,130.4016064,NA,NA,NA
"1015","'022","Trento","DELVIOL",NA,NA,NA,NA,NA,118.5784748,111.5973217,115.6999251,131.3227236,NA,NA,NA
"1016","'050","Veneto","DELVIOL",NA,NA,NA,NA,NA,148.8411083,150.7692676,148.2358826,159.4229543,NA,NA,NA
"1017","'060","Friuli Venezia Giulia","DELVIOL",NA,NA,NA,NA,NA,130.9248597,136.0963715,125.0784839,133.1601129,NA,NA,NA
"1018","'080","Emilia Romagna","DELVIOL",NA,NA,NA,NA,NA,195.5575467,209.6433042,209.515813,225.2953442,NA,NA,NA
"1019","'090","Toscana","DELVIOL",NA,NA,NA,NA,NA,172.6327896,184.9229601,187.459967,200.2116398,NA,NA,NA
"1020","'100","Umbria","DELVIOL",NA,NA,NA,NA,NA,123.6115668,143.0378222,147.2847956,158.3005058,NA,NA,NA
"1021","'110","Marche","DELVIOL",NA,NA,NA,NA,NA,142.875711,142.5389053,141.2114625,154.4108578,NA,NA,NA
"1022","'120","Lazio","DELVIOL",NA,NA,NA,NA,NA,155.5114786,170.7652663,187.9777583,218.7740997,NA,NA,NA
"1023","'130","Abruzzo","DELVIOL",NA,NA,NA,NA,NA,168.5770519,173.0797952,177.2013656,183.7660188,NA,NA,NA
"1024","'140","Molise","DELVIOL",NA,NA,NA,NA,NA,142.0026412,133.4660735,132.9212566,126.0703498,NA,NA,NA
"1025","'150","Campania","DELVIOL",NA,NA,NA,NA,NA,369.0600821,381.4190346,418.9924356,400.376604,NA,NA,NA
"1026","'160","Puglia","DELVIOL",NA,NA,NA,NA,NA,185.3213595,179.7858271,171.9363052,190.7833077,NA,NA,NA
"1027","'170","Basilicata","DELVIOL",NA,NA,NA,NA,NA,117.9678035,121.9520389,120.8006587,148.0116955,NA,NA,NA
"1028","'180","Calabria","DELVIOL",NA,NA,NA,NA,NA,155.0015097,168.5733527,168.2962033,172.7512813,NA,NA,NA
"1029","'190","Sicilia","DELVIOL",NA,NA,NA,NA,NA,177.1105482,188.2896143,209.9247235,232.6969354,NA,NA,NA
"1030","'200","Sardegna","DELVIOL",NA,NA,NA,NA,NA,156.5675153,150.8290607,165.9668428,156.1475582,NA,NA,NA
"1031","'001","Nord-Ovest","DELVIOL",NA,NA,NA,NA,NA,191.5382976,197.6541206,214.3159103,224.6387442,NA,NA,NA
"1032","'002","Nord-Est","DELVIOL",NA,NA,NA,NA,NA,162.0192566,168.5603825,166.0499819,178.8870911,NA,NA,NA
"1033","'003","Centro","DELVIOL",NA,NA,NA,NA,NA,156.8528018,169.3601218,178.4451971,199.7832372,NA,NA,NA
"1034","'004","Sud","DELVIOL",NA,NA,NA,NA,NA,251.1043374,256.948956,270.4491392,270.4993757,NA,NA,NA
"1035","'005","Isole","DELVIOL",NA,NA,NA,NA,NA,172.0276155,179.0039039,199.0082846,213.6617267,NA,NA,NA
"1036","'006","Italia","DELVIOL",NA,NA,NA,NA,NA,191.4661048,198.8378769,209.8979532,220.7601905,NA,NA,NA
"1037","'010","Piemonte","OMI",NA,NA,NA,NA,NA,0.813916862,0.738015465,0.667083709,0.61685424,NA,NA,NA
"1038","'020","Valle D'Aosta","OMI",NA,NA,NA,NA,NA,3.266532739,0,1.607781663,0.797476783,NA,NA,NA
"1039","'030","Lombardia","OMI",NA,NA,NA,NA,NA,0.997860073,0.794984433,0.883250897,0.948517048,NA,NA,NA
"1040","'070","Liguria","OMI",NA,NA,NA,NA,NA,0.946437027,0.749427859,0.932252583,0.808030581,NA,NA,NA
"1041","'040","Trentino Alto Adige","OMI",NA,NA,NA,NA,NA,0.309745044,0.204108604,0.30305617,0.399606388,NA,NA,NA
"1042","'021","Bolzano - Bozen","OMI",NA,NA,NA,NA,NA,0,0.416789533,0,0.40750502,NA,NA,NA
"1043","'022","Trento","OMI",NA,NA,NA,NA,NA,0.607057038,0,0.59434893,0.39200813,NA,NA,NA
"1044","'050","Veneto","OMI",NA,NA,NA,NA,NA,0.663609141,0.805232912,0.862081019,0.645437062,NA,NA,NA
"1045","'060","Friuli Venezia Giulia","OMI",NA,NA,NA,NA,NA,1.165256221,0.497307082,0.826145864,0.575028248,NA,NA,NA
"1046","'080","Emilia Romagna","OMI",NA,NA,NA,NA,NA,0.826059956,0.67154931,0.737145637,0.635363933,NA,NA,NA
"1047","'090","Toscana","OMI",NA,NA,NA,NA,NA,0.97706139,0.803530992,0.826664561,0.492122015,NA,NA,NA
"1048","'100","Umbria","OMI",NA,NA,NA,NA,NA,0.703004171,0.694920594,0.57443368,0.796623681,NA,NA,NA
"1049","'110","Marche","OMI",NA,NA,NA,NA,NA,0.463023138,0.328128235,0.652548348,0.453197486,NA,NA,NA
"1050","'120","Lazio","OMI",NA,NA,NA,NA,NA,1.031015328,0.983474787,0.963133652,1.139825362,NA,NA,NA
"1051","'130","Abruzzo","OMI",NA,NA,NA,NA,NA,0.541550878,0.844666259,0.535351558,0.835300085,NA,NA,NA
"1052","'140","Molise","OMI",NA,NA,NA,NA,NA,1.24291152,1.555548642,1.248086917,0.624110642,NA,NA,NA
"1053","'150","Campania","OMI",NA,NA,NA,NA,NA,3.324865605,2.331623332,2.538615449,2.809962818,NA,NA,NA
"1054","'160","Puglia","OMI",NA,NA,NA,NA,NA,1.233173806,0.90912609,0.884370194,1.129331123,NA,NA,NA
"1055","'170","Basilicata","OMI",NA,NA,NA,NA,NA,1.172975319,1.00786809,0.843580019,0.845781117,NA,NA,NA
"1056","'180","Calabria","OMI",NA,NA,NA,NA,NA,3.830268372,3.637556827,3.297965979,3.095543192,NA,NA,NA
"1057","'190","Sicilia","OMI",NA,NA,NA,NA,NA,1.397715713,1.415711385,1.315517637,1.512958088,NA,NA,NA
"1058","'200","Sardegna","OMI",NA,NA,NA,NA,NA,1.761232717,1.512525679,1.206592823,1.443582973,NA,NA,NA
"1059","'001","Nord-Ovest","OMI",NA,NA,NA,NA,NA,0.959061576,0.768002363,0.83381422,0.840485097,NA,NA,NA
"1060","'002","Nord-Est","OMI",NA,NA,NA,NA,NA,0.748356843,0.66817379,0.761532776,0.612201631,NA,NA,NA
"1061","'003","Centro","OMI",NA,NA,NA,NA,NA,0.911934894,0.815339153,0.848572611,0.818395392,NA,NA,NA
"1062","'004","Sud","OMI",NA,NA,NA,NA,NA,2.398451383,1.895542543,1.881669342,2.048861737,NA,NA,NA
"1063","'005","Isole","OMI",NA,NA,NA,NA,NA,1.487660197,1.439709683,1.2884674,1.495706873,NA,NA,NA
"1064","'006","Italia","OMI",NA,NA,NA,NA,NA,1.318428729,1.10566916,1.124844144,1.153678605,NA,NA,NA
"1065","'010","Piemonte","PERSOGLAV",51.11525943,53.92930114,55.30648955,54.28161186,63.91773617,61.59881731,58.62347395,57.12363762,NA,NA,NA,NA
"1066","'020","Valle D'Aosta","PERSOGLAV",50.80995654,52.929374,50.24475524,49.40766551,58.02770986,57.85064624,62.96581856,61.28625473,NA,NA,NA,NA
"1067","'030","Lombardia","PERSOGLAV",65.22133087,63.9293652,61.14180868,58.01169658,65.0973798,64.23324018,62.91852327,60.94059634,NA,NA,NA,NA
"1068","'070","Liguria","PERSOGLAV",47.16457663,46.65500888,48.62489537,45.68156109,59.41271256,58.44292572,55.81505744,56.80711284,NA,NA,NA,NA
"1069","'040","Trentino Alto Adige","PERSOGLAV",56.52128438,58.91774471,60.54196235,58.77349575,61.40980775,61.02395222,61.65026409,60.05891376,NA,NA,NA,NA
"1070","'021","Bolzano - Bozen","PERSOGLAV",56.8115249,57.26155444,60.35314649,59.72112342,62.07920792,61.40713095,64.34750867,62.25063413,NA,NA,NA,NA
"1071","'022","Trento","PERSOGLAV",56.11510791,61.04203671,60.75815457,57.70091784,60.72707243,60.61679956,58.72261183,57.79133272,NA,NA,NA,NA
"1072","'050","Veneto","PERSOGLAV",57.41979034,58.55187486,59.18306083,57.68023241,65.48890679,64.54810925,61.65562987,60.22053406,NA,NA,NA,NA
"1073","'060","Friuli Venezia Giulia","PERSOGLAV",39.96287388,45.13004401,49.38917976,46.9463936,54.14485875,54.56161762,57.59222834,56.78567981,NA,NA,NA,NA
"1074","'080","Emilia Romagna","PERSOGLAV",56.75924731,56.37389047,57.76686224,57.60587873,65.22672059,64.85295119,63.07269468,62.21066271,NA,NA,NA,NA
"1075","'090","Toscana","PERSOGLAV",53.22936372,54.5030277,54.55887176,51.17201911,62.18106596,59.63821306,58.7030956,58.18199518,NA,NA,NA,NA
"1076","'100","Umbria","PERSOGLAV",56.31461585,54.50099404,53.70408656,50.6482224,59.36772866,57.51958723,55.77241364,55.1911418,NA,NA,NA,NA
"1077","'110","Marche","PERSOGLAV",52.46387785,52.57139654,52.89937149,51.83053727,58.94159189,58.39486222,56.93876467,55.59989832,NA,NA,NA,NA
"1078","'120","Lazio","PERSOGLAV",50.3580956,49.20968084,46.99186656,45.99850788,59.07481419,54.9862822,57.81109506,55.92450383,NA,NA,NA,NA
"1079","'130","Abruzzo","PERSOGLAV",43.32631124,48.17284754,47.86814762,45.73826136,57.22371886,54.50400702,53.84504108,53.38250518,NA,NA,NA,NA
"1080","'140","Molise","PERSOGLAV",41.44702842,41.98040227,39.64088398,36.4091858,50.14285714,49.29538547,54.28796223,56.80350554,NA,NA,NA,NA
"1081","'150","Campania","PERSOGLAV",43.46903535,44.79665619,46.32531094,45.30652331,68.59129066,66.63887912,67.26884564,65.44027471,NA,NA,NA,NA
"1082","'160","Puglia","PERSOGLAV",47.78166874,48.88499955,49.66883053,48.04286448,57.16766804,54.44072646,49.85076247,50.33114144,NA,NA,NA,NA
"1083","'170","Basilicata","PERSOGLAV",51.7571885,49.71863621,47.57965686,46.30215827,62.70136307,57.73308958,58.48484848,59.11724608,NA,NA,NA,NA
"1084","'180","Calabria","PERSOGLAV",46.35544108,46.90290574,42.78482721,36.90414878,60.14644035,56.58314998,56.14497658,54.44569193,NA,NA,NA,NA
"1085","'190","Sicilia","PERSOGLAV",49.12381553,49.09990352,51.01120577,50.09857965,60.41695367,56.52868115,54.91801774,55.5414789,NA,NA,NA,NA
"1086","'200","Sardegna","PERSOGLAV",36.54377516,44.61606355,44.16316232,41.81973516,48.02244965,44.99241735,43.36069846,46.61841937,NA,NA,NA,NA
"1087","'001","Nord-Ovest","PERSOGLAV",60.81420009,60.34501029,58.92304509,56.2602952,64.34692406,63.1580486,61.48480597,59.75942525,NA,NA,NA,NA
"1088","'002","Nord-Est","PERSOGLAV",54.88089352,56.06351673,57.59992958,56.40442091,63.78970905,63.26455813,61.78810884,60.62237508,NA,NA,NA,NA
"1089","'003","Centro","PERSOGLAV",51.64673268,51.25282642,49.95725427,48.315473,59.96055896,56.96694411,57.79773125,56.59005532,NA,NA,NA,NA
"1090","'004","Sud","PERSOGLAV",44.97066839,46.53578744,46.84579616,44.7814418,63.25445189,60.48207711,59.77910978,58.32014882,NA,NA,NA,NA
"1091","'005","Isole","PERSOGLAV",46.73093672,48.2538678,49.73908696,48.52062334,58.08439783,54.02584755,52.37713254,53.75460107,NA,NA,NA,NA
"1092","'006","Italia","PERSOGLAV",54.31792669,54.71915544,54.48462847,52.70467496,62.65099995,60.94107095,60.19228145,58.88722519,NA,NA,NA,NA
"1093","'010","Piemonte","SPEMENFAM",NA,NA,NA,2252.65,2353.85,2612.73,2399.89,2610.83,2698.8,NA,2620.4,NA
"1094","'020","Valle D'Aosta","SPEMENFAM",NA,NA,NA,2217.7,2344.84,2549.53,2597.5,2796.74,2595.4,NA,2549.19,NA
"1095","'030","Lombardia","SPEMENFAM",NA,NA,NA,2516.63,2664.77,2800.5,2872.43,2886.37,2896.2,NA,2929.67,NA
"1096","'070","Liguria","SPEMENFAM",NA,NA,NA,2047.89,2163.71,2251.85,2245.72,2262.59,2236.1,NA,2316.39,NA
"1097","'040","Trentino Alto Adige","SPEMENFAM",NA,NA,NA,2242.6,2495.7,2631.46,2912.1,2760.25,2712.24,NA,2782.97,NA
"1098","'021","Bolzano - Bozen","SPEMENFAM",NA,NA,NA,2466.95,2695.72,3092.46,3228.81,2905.74,2865.52,NA,2984.03,NA
"1099","'022","Trento","SPEMENFAM",NA,NA,NA,2043.59,2318.25,2221.11,2628.76,2629.2,2573.42,NA,2600.1,NA
"1100","'050","Veneto","SPEMENFAM",NA,NA,NA,2498.62,2635.11,2716.25,2736.09,2988.67,3047.42,NA,2974.91,NA
"1101","'060","Friuli Venezia Giulia","SPEMENFAM",NA,NA,NA,2116.82,2218.35,2483.22,2378.65,2406.45,2502.56,NA,2587.73,NA
"1102","'080","Emilia Romagna","SPEMENFAM",NA,NA,NA,2453.95,2630.85,2761.56,2778.29,2879.75,2762.26,NA,2854.02,NA
"1103","'090","Toscana","SPEMENFAM",NA,NA,NA,2429.74,2574.83,2468.21,2565.86,2451.16,2625.73,NA,2581.32,NA
"1104","'100","Umbria","SPEMENFAM",NA,NA,NA,2311,2380.25,2470.02,2403.43,2499.29,2707.81,NA,2685.92,NA
"1105","'110","Marche","SPEMENFAM",NA,NA,NA,2429.26,2455.83,2431.91,2430.3,2433.09,2485.34,NA,2521.92,NA
"1106","'120","Lazio","SPEMENFAM",NA,NA,NA,2274.19,2406.2,2314.48,2441.39,2541.49,2465.72,NA,2530.43,NA
"1107","'130","Abruzzo","SPEMENFAM",NA,NA,NA,2012,2079.15,2161.57,2162.39,2120.56,2254.39,NA,2306.91,NA
"1108","'140","Molise","SPEMENFAM",NA,NA,NA,1751.02,1951.54,2003.01,2121.05,2166.85,2457.95,NA,1978.74,NA
"1109","'150","Campania","SPEMENFAM",NA,NA,NA,1743.81,1857.69,1928.25,1867.63,1979.84,2018.42,NA,1928.8,NA
"1110","'160","Puglia","SPEMENFAM",NA,NA,NA,1854.38,1993.84,2011.68,2059.56,2110.65,2016.12,NA,2096.77,NA
"1111","'170","Basilicata","SPEMENFAM",NA,NA,NA,1789.5,1858.21,1766.04,2023.83,1919.08,1942.24,NA,1911.55,NA
"1112","'180","Calabria","SPEMENFAM",NA,NA,NA,1626.15,1761.34,1939.59,1906.36,1813.58,1955.32,NA,1899.2,NA
"1113","'190","Sicilia","SPEMENFAM",NA,NA,NA,1796.1,1751.11,1677.33,1680.76,1724.81,1764.12,NA,1741.88,NA
"1114","'200","Sardegna","SPEMENFAM",NA,NA,NA,2003.4,2205.79,2173.97,2149,2185.17,2026.95,NA,2079.66,NA
"1115","'001","Nord-Ovest","SPEMENFAM",NA,NA,NA,2383.6,2514.29,2681.37,2663.4,2736.32,2763.28,NA,2770.16,NA
"1116","'002","Nord-Est","SPEMENFAM",NA,NA,NA,2413.89,2572.14,2699.75,2726.62,2859.61,2844.51,NA,2866.93,NA
"1117","'003","Centro","SPEMENFAM",NA,NA,NA,2347.88,2466.15,2391.75,2478.17,2494.53,2539.09,NA,2557.71,NA
"1118","'004","Sud","SPEMENFAM",NA,NA,NA,1786.56,1906.64,1971.31,1970.76,2009.21,2039.64,NA,2011.67,NA
"1119","'005","Isole","SPEMENFAM",NA,NA,NA,1846.35,1861.33,1802.03,1797.62,1839.41,1829.79,NA,1826.94,NA
"1120","'006","Italia","SPEMENFAM",NA,NA,NA,2194.23,2313,2381.07,2397.54,2460.8,2480.07,NA,2484.64,NA
"1121","'010","Piemonte","STUDCLASS",NA,20.5,20.2,20.4,20.6,20.6295,1,20.39489489,20.42688092,NA,NA,NA
"1122","'020","Valle D'Aosta","STUDCLASS",NA,18.7,18.5,21.2,18.4,18.7073,20.5604,18.5,18.57854406,NA,NA,NA
"1123","'030","Lombardia","STUDCLASS",NA,21.3,21,21,21,21.2075,18.3887,20.5517378,21.34703143,NA,NA,NA
"1124","'070","Liguria","STUDCLASS",NA,20.1,19.8,20,20.3,20.0827,19.5393,20.42468619,20.61632368,NA,NA,NA
"1125","'040","Trentino Alto Adige","STUDCLASS",NA,19.1,18.9,18.5,18.6,18.547,21.0368,17.57576923,17.41930675,NA,NA,NA
"1126","'021","Bolzano - Bozen","STUDCLASS",NA,18.3,18.1,18,18.2,18.3708,1,16.74310693,16.55483871,NA,NA,NA
"1127","'022","Trento","STUDCLASS",NA,19.8,19.7,19.1,19,18.7088,20.5604,18.68823001,18.60194175,NA,NA,NA
"1128","'050","Veneto","STUDCLASS",NA,21,20.5,20.9,21,21.1097,18.9868,20.46641197,21.19571832,NA,NA,NA
"1129","'060","Friuli Venezia Giulia","STUDCLASS",NA,19.5,19.3,19.2,19.5,19.3797,21.0014,19.5493617,19.86680851,NA,NA,NA
"1130","'080","Emilia Romagna","STUDCLASS",NA,21,20.4,20.7,21,21.0887,20.3437,20.38959889,21.67824594,NA,NA,NA
"1131","'090","Toscana","STUDCLASS",NA,20.8,20.4,20.6,20.7,20.6721,21.0123,20.85219135,21.12740869,NA,NA,NA
"1132","'100","Umbria","STUDCLASS",NA,20.1,19.6,19.7,20,20.1593,20.701,20.09496021,20.53986089,NA,NA,NA
"1133","'110","Marche","STUDCLASS",NA,20.9,20.2,20.4,20.8,20.7593,20.0141,20.41690627,20.90037978,NA,NA,NA
"1134","'120","Lazio","STUDCLASS",NA,20.9,20.6,20.9,20.8,20.8322,20.7929,19.86274965,20.82566293,NA,NA,NA
"1135","'130","Abruzzo","STUDCLASS",NA,21.7,21.3,21.4,21.5,21.3494,20.8143,20.83505821,20.5306252,NA,NA,NA
"1136","'140","Molise","STUDCLASS",NA,21.6,21.4,21.2,20.8,20.9253,21.4857,20.42550656,20.30132053,NA,NA,NA
"1137","'150","Campania","STUDCLASS",NA,22.6,22,22.4,21.8,21.8688,20.7551,20.73856982,21.36044195,NA,NA,NA
"1138","'160","Puglia","STUDCLASS",NA,21.7,21.3,21.5,21.5,21.3913,21.835,21.1332718,21.14922049,NA,NA,NA
"1139","'170","Basilicata","STUDCLASS",NA,21.3,20.7,20.9,21.1,21.15,21.5081,20.28450226,20.14536199,NA,NA,NA
"1140","'180","Calabria","STUDCLASS",NA,21.1,20.6,20.5,20.4,20.3668,21.1212,19.93300626,19.74213625,NA,NA,NA
"1141","'190","Sicilia","STUDCLASS",NA,20.6,20.2,20.3,20.5,20.6773,20.4256,19.79757893,20.40610413,NA,NA,NA
"1142","'200","Sardegna","STUDCLASS",NA,20.9,20.6,20.1,20.5,20.5031,20.5467,19.70118613,19.94317378,NA,NA,NA
"1143","'001","Nord-Ovest","STUDCLASS",NA,21,20.6,20.7364,20.8,20.9058,20.8254,20.47727747,20.98690711,NA,NA,NA
"1144","'002","Nord-Est","STUDCLASS",NA,20.7,20.2,20.4128,20.6,20.6512,20.7134,20.00502783,20.75538843,NA,NA,NA
"1145","'003","Centro","STUDCLASS",NA,20.8,20.4,20.6664,20.7,20.7258,20.5407,20.22982227,20.89948485,NA,NA,NA
"1146","'004","Sud","STUDCLASS",NA,22,21.4,21.6444,21.4,21.4065,21.2232,20.70674934,20.91105646,NA,NA,NA
"1147","'005","Isole","STUDCLASS",NA,20.6,20.3,20.2798,20.5,20.6372,20.4282,19.77524705,20.29802929,NA,NA,NA
"1148","'006","Italia","STUDCLASS",NA,21.1,20.7,20.9,20.9,20.9424,20.8148,20.32106452,20.81509428,NA,NA,NA
"1149","'010","Piemonte","OSP",151.486656,138.754902,137.9612616,125.6893732,120.8104547,118.7251225,116.4320873,NA,NA,NA,NA,NA
"1150","'020","Valle D'Aosta","OSP",141.6126683,135.1237865,127.8206508,119.0825726,114.3367538,112.0257403,111.7700915,NA,NA,NA,NA,NA
"1151","'030","Lombardia","OSP",180.2882334,174.6015268,175.5291671,167.9059931,154.9586305,150.5598102,148.0877921,NA,NA,NA,NA,NA
"1152","'070","Liguria","OSP",186.6755398,185.1587763,183.0459301,166.7410837,127.051365,127.4964248,143.0689008,NA,NA,NA,NA,NA
"1153","'040","Trentino Alto Adige","OSP",192.9767817,183.7895937,174.6855105,160.5098937,150.0607175,142.6386251,145.8784605,NA,NA,NA,NA,NA
"1154","'021","Bolzano - Bozen","OSP",218.5110131,204.1163397,198.6653799,193.6607042,184.7316164,176.17334,167.3597529,NA,NA,NA,NA,NA
"1155","'022","Trento","OSP",168.0724794,164.0042463,151.3950754,NA,116.6361734,NA,125.2629937,NA,NA,NA,NA,NA
"1156","'050","Veneto","OSP",164.9221174,155.9304507,152.2483563,143.7290874,135.8479712,131.1413681,128.7758139,NA,NA,NA,NA,NA
"1157","'060","Friuli Venezia Giulia","OSP",159.4921833,151.4206921,143.4371275,137.657982,125.7381971,112.7210605,111.9836088,NA,NA,NA,NA,NA
"1158","'080","Emilia Romagna","OSP",176.9201202,166.5265156,160.9894123,159.9431847,155.3286591,151.2015285,153.0659943,NA,NA,NA,NA,NA
"1159","'090","Toscana","OSP",161.2486748,157.1972606,152.7078695,147.3743316,132.0620634,130.9111516,125.9340875,NA,NA,NA,NA,NA
"1160","'100","Umbria","OSP",180.290064,172.8949522,158.3608169,151.8194948,138.7275952,140.2329287,132.7170932,NA,NA,NA,NA,NA
"1161","'110","Marche","OSP",176.4602987,168.7744101,163.2452399,150.5898386,134.0122592,139.4572774,134.2175733,NA,NA,NA,NA,NA
"1162","'120","Lazio","OSP",178.8259097,174.5985461,174.8137157,170.8534057,162.048988,162.2306437,157.9182487,NA,NA,NA,NA,NA
"1163","'130","Abruzzo","OSP",196.7678855,190.0267757,185.363511,193.6180005,172.9225768,146.5792552,188.0849074,NA,NA,NA,NA,NA
"1164","'140","Molise","OSP",190.3706314,195.1027947,202.4223636,192.6692169,180.1339258,184.9421269,188.0938307,NA,NA,NA,NA,NA
"1165","'150","Campania","OSP",162.9252187,156.1259335,157.0804957,150.4670683,132.5017189,129.801541,137.5315795,NA,NA,NA,NA,NA
"1166","'160","Puglia","OSP",199.8724641,196.6996791,193.2717126,184.6236015,168.824668,159.7771507,158.7469294,NA,NA,NA,NA,NA
"1167","'170","Basilicata","OSP",160.274657,153.2894978,148.1929563,137.4742629,103.8882714,104.7249122,104.0808579,NA,NA,NA,NA,NA
"1168","'180","Calabria","OSP",173.285541,165.4867425,167.3009635,160.5012677,141.8477977,138.3368577,136.3600464,NA,NA,NA,NA,NA
"1169","'190","Sicilia","OSP",167.7747481,154.7465952,170.2917123,176.6313708,159.1573499,149.9719009,142.9798711,NA,NA,NA,NA,NA
"1170","'200","Sardegna","OSP",151.7903632,154.7694516,149.577939,157.7831449,154.9256493,155.2435542,149.5198185,NA,NA,NA,NA,NA
"1171","'001","Nord-Ovest","OSP",172.4877375,165.2577269,165.3302062,155.4965942,142.1293696,138.9357927,138.4215189,NA,NA,NA,NA,NA
"1172","'002","Nord-Est","OSP",171.2762029,161.85277,156.5231006,150.6144338,143.2914512,137.6731094,137.6043423,NA,NA,NA,NA,NA
"1173","'003","Centro","OSP",172.9834307,168.108789,164.9254867,159.1523212,146.8748364,147.4434218,142.5591263,NA,NA,NA,NA,NA
"1174","'004","Sud","OSP",178.6789729,173.0482835,172.2423806,166.118221,147.8925365,141.4140458,147.9084747,NA,NA,NA,NA,NA
"1175","'005","Isole","OSP",163.8254659,154.7522439,165.1708229,171.966532,158.1100535,151.2762584,144.6009912,NA,NA,NA,NA,NA
"1176","'006","Italia","OSP",172.8690225,165.8582081,165.2825374,159.7744306,146.4957413,142.3438741,142.0468868,NA,NA,NA,NA,NA
"1177","'010","Piemonte","VOTDEP",NA,NA,NA,NA,NA,NA,NA,84.85735216,NA,NA,80.75511279,NA
"1178","'020","Valle D'Aosta","VOTDEP",NA,NA,NA,NA,NA,NA,NA,83.44899582,NA,NA,79.1906423,NA
"1179","'030","Lombardia","VOTDEP",NA,NA,NA,NA,NA,NA,NA,80.23348071,NA,NA,84.69460097,NA
"1180","'070","Liguria","VOTDEP",NA,NA,NA,NA,NA,NA,NA,83.45312056,NA,NA,78.00098956,NA
"1181","'040","Trentino Alto Adige","VOTDEP",NA,NA,NA,NA,NA,NA,NA,87.73284985,NA,NA,84.25698575,NA
"1182","'021","Bolzano - Bozen","VOTDEP",NA,NA,NA,NA,NA,NA,NA,88.02188538,NA,NA,84.58922576,NA
"1183","'022","Trento","VOTDEP",NA,NA,NA,NA,NA,NA,NA,87.4611119,NA,NA,83.94365765,NA
"1184","'050","Veneto","VOTDEP",NA,NA,NA,NA,NA,NA,NA,87.72305794,NA,NA,84.71723096,NA
"1185","'060","Friuli Venezia Giulia","VOTDEP",NA,NA,NA,NA,NA,NA,NA,84.59008071,NA,NA,80.77776962,NA
"1186","'080","Emilia Romagna","VOTDEP",NA,NA,NA,NA,NA,NA,NA,89.55786254,NA,NA,86.17932279,NA
"1187","'090","Toscana","VOTDEP",NA,NA,NA,NA,NA,NA,NA,87.44513434,NA,NA,83.70761362,NA
"1188","'100","Umbria","VOTDEP",NA,NA,NA,NA,NA,NA,NA,87.05867373,NA,NA,84.15259296,NA
"1189","'110","Marche","VOTDEP",NA,NA,NA,NA,NA,NA,NA,86.42500347,NA,NA,82.94375711,NA
"1190","'120","Lazio","VOTDEP",NA,NA,NA,NA,NA,NA,NA,84.83344815,NA,NA,81.27946776,NA
"1191","'130","Abruzzo","VOTDEP",NA,NA,NA,NA,NA,NA,NA,83.71279539,NA,NA,80.95366447,NA
"1192","'140","Molise","VOTDEP",NA,NA,NA,NA,NA,NA,NA,82.36325969,NA,NA,78.60019016,NA
"1193","'150","Campania","VOTDEP",NA,NA,NA,NA,NA,NA,NA,78.79148672,NA,NA,76.19679797,NA
"1194","'160","Puglia","VOTDEP",NA,NA,NA,NA,NA,NA,NA,79.36655527,NA,NA,76.20864226,NA
"1195","'170","Basilicata","VOTDEP",NA,NA,NA,NA,NA,NA,NA,80.28664188,NA,NA,75.37693449,NA
"1196","'180","Calabria","VOTDEP",NA,NA,NA,NA,NA,NA,NA,74.60393814,NA,NA,71.41321887,NA
"1197","'190","Sicilia","VOTDEP",NA,NA,NA,NA,NA,NA,NA,74.98938084,NA,NA,75.02136752,NA
"1198","'200","Sardegna","VOTDEP",NA,NA,NA,NA,NA,NA,NA,77.94075569,NA,NA,72.30062623,NA
"1199","'001","Nord-Ovest","VOTDEP",NA,NA,NA,NA,NA,NA,NA,81.91866469,NA,NA,82.82096276,NA
"1200","'002","Nord-Est","VOTDEP",NA,NA,NA,NA,NA,NA,NA,88.07132751,NA,NA,84.79448631,NA
"1201","'003","Centro","VOTDEP",NA,NA,NA,NA,NA,NA,NA,86.0392161,NA,NA,82.47972141,NA
"1202","'004","Sud","VOTDEP",NA,NA,NA,NA,NA,NA,NA,78.98249902,NA,NA,75.99827518,NA
"1203","'005","Isole","VOTDEP",NA,NA,NA,NA,NA,NA,NA,75.74105386,NA,NA,74.32768708,NA
"1204","'006","Italia","VOTDEP",NA,NA,NA,NA,NA,NA,NA,82.46462639,NA,NA,80.50973903,NA
"1205","'010","Piemonte","VOTSEN",NA,NA,NA,NA,NA,NA,NA,84.72901632,NA,NA,80.69756734,NA
"1206","'020","Valle D'Aosta","VOTSEN",NA,NA,NA,NA,NA,NA,NA,83.58951853,NA,NA,79.50317871,NA
"1207","'030","Lombardia","VOTSEN",NA,NA,NA,NA,NA,NA,NA,80.2301443,NA,NA,84.69431918,NA
